-0.05469808,0.02269184,0.08741227,0.00984931,0.15995677,0.01074070,-0.08956800,0.15202200,0.08702154,-0.00718252,0.03767468,-0.05276898,0.08687098,0.06389391,-0.08660762,-0.12348954,0.08091994,-0.15381831,0.06730584,-0.01485584,0.12955146,0.03487008,-0.02997681,-0.04254651,-0.02199071,0.15826479,-0.03415150,0.00579364,0.01121283,-0.01346844,-0.06872602,0.00145501,0.05639088,0.08000681,-0.00897347,0.06249926,0.03243233,0.01968085,-0.05397816,-0.06406648,0.15713768,-0.03887132,0.06426965,0.05125734,-0.08918099,0.08313638,0.01179573,0.03517100,0.12752309,-0.03519449,-0.04875818,0.04320554,0.06069893,-0.04303814,0.11259547,-0.03243942,0.07282130,0.05530319,0.02777032,0.02289794,-0.10515608,0.05281151,0.06648198,0.04980248
0.02248391,0.00189765,0.01430586,-0.01005490,0.09881964,-0.11295986,0.04155113,0.15629667,0.01905014,-0.02028301,0.03786813,-0.04400154,-0.01739266,0.01290490,0.15644895,0.02026094,-0.02812662,0.04146896,0.11957320,-0.10990122,0.01034804,0.10026859,0.00139863,0.08964180,-0.02149002,0.04406295,0.00629110,0.01374527,-0.10243951,0.03379249,-0.01139130,0.01635264,-0.00254120,0.05041044,0.09132639,0.09454597,-0.06453853,0.11412508,-0.00572912,0.00853703,0.05971717,0.02541849,-0.06068497,-0.09666459,0.07581743,0.06838094,-0.03103132,-0.03248226,0.05481369,-0.01524781,0.02351117,0.01488487,-0.03266773,0.00000186,0.06858705,-0.01012120,0.00122408,0.03737057,0.01324169,0.00561874,0.00508619,-0.04867297,0.10516704,0.05009229
0.06950743,-0.01640609,-0.01032482,0.01855939,0.06828651,0.00272511,-0.07660418,-0.07830749,0.11055079,0.09136827,0.04727446,-0.10338683,-0.01825507,0.13824196,0.06132033,-0.01693716,0.03435352,0.08184788,-0.05037746,0.01186664,0.08872643,0.06138232,0.07033550,0.06585972,0.03495043,0.10963269,-0.03166887,-0.14653081,0.06949957,-0.03711726,0.04746180,-0.04535904,0.05173001,-0.01112233,-0.03934612,0.09549396,-0.03249947,-0.00692445,-0.01988738,-0.06365184,0.18291083,0.06647321,-0.02749867,0.09753544,-0.07696137,0.01555789,0.00369441,-0.02314393,0.09225766,0.00502425,-0.03411010,0.05933908,0.06837740,0.11224422,0.07499257,0.03527299,0.08674422,0.01387343,-0.01250734,-0.03711462,-0.05520514,0.07930230,0.06213450,0.06744098
0.11126867,-0.04603437,0.13112131,0.05808882,-0.04966312,0.06085150,-0.12287904,0.00397661,0.05171281,0.06701393,-0.03698193,-0.01539265,-0.07101632,0.16744098,-0.00148893,-0.10712113,-0.06466313,0.06243027,0.04045635,0.09863780,0.06518707,0.01449213,-0.03394822,-0.00942096,0.03128572,0.11806186,0.02583416,0.07054740,-0.07664760,0.01022080,0.07718585,0.07942146,0.05738472,0.03847981,-0.04896964,-0.00880818,-0.00059067,0.01504535,-0.03529207,-0.05672503,0.08427440,-0.04555177,-0.00080584,0.01429998,0.05039819,0.08191112,-0.04865680,-0.04133091,0.07341187,0.03862610,0.04643729,0.07436296,-0.06353412,-0.06919419,0.03591755,-0.00061563,0.08633583,0.13434911,0.04111963,-0.01367048,0.07243600,-0.03342159,-0.05520329,0.12037790
0.03243039,0.07870425,0.08812377,-0.06379566,0.01622145,0.13545492,0.08027058,-0.07871524,-0.01962715,0.04208373,0.04559010,-0.04270030,0.00306261,0.06898825,0.04706559,0.07192059,0.00212127,0.08873482,-0.04540038,-0.10852978,0.03188585,0.03266396,0.08853335,0.13603628,-0.06543894,0.02115077,0.13294105,-0.02491270,-0.12134139,0.06394227,0.06817645,0.13017294,0.00903830,0.01344109,-0.02909428,0.04797585,0.18401568,-0.11150716,0.04084379,0.00523953,0.04391436,0.03936035,-0.13639058,0.04422700,0.04308864,-0.05714456,0.00662448,0.10956130,-0.09368216,0.10946320,0.09229836,0.07542448,0.04553917,0.02220429,0.01169535,-0.04302927,0.04815713,0.04259855,0.06467261,-0.00185090,0.03599748,-0.10186480,0.02753632,0.06647625
0.03840551,0.10440958,-0.06834996,0.04253884,0.08795100,0.03371290,-0.04701930,0.04112627,0.14068373,-0.09146123,-0.01588945,0.11556228,0.08519015,0.05728792,-0.02752745,-0.12490266,0.04056904,-0.07078193,0.01210106,0.04740746,0.11369737,-0.00655949,0.05848383,0.04536514,-0.03299429,0.05717182,0.06136084,0.09196164,-0.12733071,-0.12108690,0.14653206,-0.05474687,-0.04660984,-0.05139842,-0.02943560,-0.06621704,0.15017547,-0.03817299,0.07131632,0.08979099,0.08929265,-0.03185746,0.04275692,0.18854737,-0.03261419,-0.08589143,0.05846002,-0.05911724,-0.10404809,0.02571525,0.08136023,0.08115777,0.05536800,-0.08583163,-0.05977963,0.08256150,0.08031918,-0.08175586,0.06537365,0.11408490,0.01719763,0.01772327,0.03943752,-0.00535359
0.04280567,-0.00516243,-0.01245359,-0.01123654,0.06216744,0.06361809,-0.01009971,0.08909408,0.02722828,0.01776861,0.00438792,0.08256637,-0.11542633,0.03817502,0.09750067,0.08738270,-0.00275873,-0.01937927,0.10864299,-0.10217349,0.00116746,0.00520761,-0.09857670,0.01462145,0.09999688,0.00327329,0.05428495,0.11528626,0.03328401,0.02965000,0.11589915,-0.01375062,0.01025327,-0.01052731,-0.15577105,0.01509772,0.08575293,0.02991818,-0.03183801,-0.08941960,0.01896678,0.00129153,0.24500597,-0.00706810,0.06548714,0.06165852,-0.11284630,0.10148752,-0.03316655,0.00950658,-0.00737304,0.06412653,0.11780421,0.00123011,-0.00718383,0.06282392,-0.03338462,-0.08244881,0.06068520,0.03350241,0.06383340,0.08453223,0.02362611,-0.00651117
0.04059650,0.04427802,0.00833442,-0.04041212,0.05106768,-0.03188145,0.01037800,0.00001866,0.08656371,0.14975989,0.01056008,0.00983410,0.15555100,0.06620745,-0.07053003,-0.06225701,-0.00827323,0.06776642,-0.08006606,0.06843745,0.05392499,-0.08407343,-0.01599636,-0.01749803,0.03453257,0.08575391,-0.00683298,0.06700686,0.03063268,-0.03896490,-0.06336737,0.17262310,0.03796941,-0.08461753,-0.01784673,-0.06455334,0.03674099,0.01343341,-0.07949094,0.06516071,0.00261421,-0.05731968,-0.05003856,0.17144141,0.06431797,-0.03524928,-0.04687032,0.10000709,0.05475943,0.01923573,-0.04650748,0.12920476,-0.01710603,-0.02898197,-0.05294489,0.09484313,0.05631292,-0.01631577,-0.07764059,0.04630578,0.11755250,-0.00285398,0.00255475,-0.02907568
0.02140976,-0.01416702,0.04158769,-0.09185383,0.01405364,0.05910856,0.02222375,-0.09799045,0.20577408,0.02983176,0.01181150,0.07381786,0.00026201,-0.08716913,0.14937893,0.01960338,0.02046195,0.10006009,-0.03184300,-0.07727972,-0.04214812,0.15390956,-0.01260605,-0.08889329,-0.06829221,0.16993436,0.02845440,-0.01536154,0.12448395,-0.01407322,0.09886262,0.02186641,-0.03342373,0.14279667,0.01292609,-0.06731973,0.10626716,0.17636263,-0.06474954,-0.01875448,-0.06285208,-0.07698812,0.05436138,0.11490333,0.07046080,0.13082877,-0.14914660,-0.05799139,0.10202904,0.05391875,-0.02021435,0.00015241,0.11328986,-0.10055792,0.10428811,0.02174131,-0.07386839,0.04587513,-0.01935854,0.01195670,-0.00680989,0.11614775,-0.01116107,-0.00821690
-0.02398978,-0.02155502,-0.08398007,0.15857278,-0.04219054,0.01958083,-0.03886970,0.07045951,-0.06200059,0.09664316,0.17221408,-0.06398806,-0.01353890,0.09477469,-0.00529846,0.01276155,0.03909370,0.06449547,-0.04476612,0.03949853,-0.03398055,-0.07869674,-0.02792639,0.04559509,-0.04978635,0.10621639,-0.04065340,0.08262333,0.12311009,0.09396759,-0.05654390,-0.08346222,0.16743758,-0.14044221,-0.11286844,0.09038001,0.04270696,0.04014221,-0.09462125,0.09297742,0.11357196,0.03067768,-0.10918767,0.09764633,0.03368513,-0.02591511,0.06129390,-0.05074528,-0.03132412,0.11858607,0.03749383,0.02930298,0.00970851,0.11970694,-0.04156210,-0.06258273,0.15637515,-0.09033885,-0.05843189,0.18160807,0.03878877,0.01269836,0.01984308,-0.00342413
